salary;age;elevel;car;zipcode;credit;brand
87897,7366844025;48;2;10;2;700,83; 
75361,50496;35;2;3;8;655,49;Belkin
133157,053664557;41;3;8;5;638,06; 
151955,535462672;53;3;11;2;742,09; 
91320,34832;76;2;10;5;609,99;Belkin
49450,1199148319;52;2;19;0;646,63; 
91122,3463865631;39;2;9;8;578,62; 
80811,61401;58;2;12;8;644,61;Belkin
77468,8675;65;3;20;8;620,87;Elago
105147,2611;67;3;14;4;749,82;Belkin
82261,7443883338;28;3;3;7;699,71; 
102396,9646;28;2;13;3;594,78;Elago
116123,7213;64;2;7;3;674,56;Elago
74666,08951;70;2;20;7;630,47;Elago
155261,564045351;57;4;1;4;785,74; 
87008,74042;47;3;3;6;712,76;Belkin
128093,8957;33;4;1;4;697,34;Elago
70182,08463;77;1;7;1;682,25;Belkin
94882,4976243887;41;2;14;4;682,78; 
107743,2887;58;3;13;5;669,32;Belkin
129415,2767;70;4;1;6;763,37;Elago
57266,97964;48;2;18;2;588,67;Elago
131619,546424201;70;3;14;2;665,95; 
123289,1425;52;3;8;3;735,87;Belkin
136247,151947397;57;3;14;3;706,77; 
59043,3714940464;20;2;18;5;503,74; 
150000;78;3;11;4;760,12;Belkin
108834,673163713;54;3;8;4;715,36; 
150000;52;4;11;6;837,23;Elago
20000;54;2;18;0;553,58;Elago
98295,91757;42;3;13;4;656,19;Belkin
129176,3068;48;4;12;7;660,43;Elago
47743,9445747342;40;3;12;3;613,26; 
132454,938840709;37;3;5;1;721,39; 
31383,57285;26;2;7;2;602,74;Elago
22834,22923;68;1;18;7;438,86;Belkin
81274,6352194553;37;2;5;2;669,01; 
118079,23824686;42;3;14;7;765,3; 
95716,57096;62;3;3;5;632,76;Elago
135007,6027;75;3;13;2;778,87;Belkin
25097,15752;68;2;15;6;446,24;Elago
108644,3682;59;3;3;8;711,35;Belkin
76929,56569393;36;3;17;3;634,28; 
129194,6606;64;3;17;4;722,48;Belkin
43008,3135102484;59;1;15;6;532,72; 
143023,734977708;74;3;1;8;796,68; 
137730,5962;35;3;3;4;659,91;Elago
54962,42639;35;2;6;4;619,23;Belkin
28292,0562958592;40;1;15;2;590,6; 
93040,54304;58;3;8;5;575,06;Belkin
102338,4157;28;2;14;6;653,44;Elago
97060,89307;67;2;7;7;569,67;Belkin
38385,73704;42;2;8;7;583,82;Elago
133782,1508;70;4;16;6;729,74;Belkin
28057,74945;28;2;18;2;569,75;Elago
137595,346438319;22;4;1;7;659,08; 
42324,0406;27;1;16;8;563,45;Belkin
86615,578101294;44;2;15;2;607,83; 
118678,150225406;42;2;14;0;650,5; 
128079,296853162;29;3;6;0;752,32; 
57359,9099668064;60;2;16;2;655,27; 
92307,4924;43;3;19;2;729,9;Belkin
76992,6665105808;76;3;10;4;670,55; 
91012,63519;60;2;10;1;686,23;Belkin
48711,35125;56;2;20;4;521,58;Belkin
146794,549;55;4;12;0;732,63;Elago
85594,41054;41;3;17;5;642,09;Belkin
81202,97164;60;2;4;3;574,63;Belkin
124819,7593;58;4;1;1;749,9;Belkin
80274,51206;43;3;6;0;565,32;Belkin
129515,4774;44;3;14;1;643,77;Elago
49522,58359;38;3;3;0;594,2;Elago
45801,67655;64;2;19;6;521,91;Belkin
115189,8397;24;3;3;6;616,73;Elago
65283,91842;32;3;5;0;643,14;Belkin
108106,1232;27;3;8;0;664,74;Elago
129492,7077;56;3;1;2;634,87;Belkin
102740,950526414;63;2;20;0;642,35; 
114767,410960513;61;3;14;2;693,55; 
147868,3377;52;4;1;2;808,21;Elago
49500,26476;29;1;5;4;539,57;Elago
151664,002387366;26;3;14;8;676,59; 
126266,4157;38;3;5;7;784,16;Elago
27198,36442;48;1;15;3;556,92;Elago
108526,3792;53;3;5;0;663,4;Belkin
116359,9444;31;4;1;1;619,27;Elago
148233,5577;56;4;3;8;721,61;Belkin
128928,0473;32;2;12;0;777,31;Elago
91209,50283;54;2;19;7;698,78;Belkin
142031,3849;65;4;1;2;757,58;Belkin
122166,3734;51;4;2;4;777,34;Belkin
99599,04265;54;2;17;7;632,95;Belkin
34094,68763;26;2;18;4;527,02;Elago
26025,73173;30;1;20;1;503,88;Elago
103892,1987;20;3;3;3;668,05;Belkin
47583,1978538078;79;2;10;8;635,28; 
51372,97008;48;1;3;4;620,04;Elago
58211,01619;60;2;1;7;675,41;Belkin
125083,7927;68;3;17;6;714,92;Elago
121257,4098;63;3;2;0;655,79;Belkin
20000;49;1;4;1;547,82;Elago
33872,6477548013;67;2;18;5;521,19; 
90840,8378937824;45;3;1;5;646,32; 
36113,58935;56;1;20;2;540,79;Elago
90444,7185783414;59;2;5;7;569,87; 
76517,85533;75;2;17;4;542,14;Belkin
31488,72297;39;1;15;5;510,18;Elago
125325,004912937;74;2;3;1;635,1; 
156888,654839876;56;3;3;8;839,64; 
103550,30719648;20;3;3;3;631,67; 
115412,2893;40;3;19;3;763,26;Belkin
88597,0657200525;55;3;3;7;588,35; 
40566,32307;23;1;6;3;562,22;Elago
136977,878;54;2;17;8;770,24;Elago
107158,131919917;50;3;12;1;636,22; 
56881,90500815;22;2;16;3;675,08; 
25011,38899;20;2;3;7;534,76;Elago
96214,381;33;3;16;3;656,78;Elago
20000;20;1;15;8;570,59;Elago
101803,839808768;48;2;14;1;655,19; 
106876,7767;64;3;8;3;687,25;Belkin
94648,15478;20;2;7;4;597,55;Elago
82602,25861;40;2;6;7;575,35;Belkin
110398,3692;77;3;14;8;671,66;Elago
68442,25799;51;2;5;1;602,23;Elago
104802,345787016;67;2;16;1;615,01; 
128080,937543341;36;2;13;2;633,21; 
72153,9408361895;76;3;7;7;619,25; 
73201,41088;54;3;4;5;562,09;Belkin
153618,678831482;52;4;11;1;728,54; 
105122,6933;47;3;13;7;602,54;Elago
150000;75;3;11;2;824,14;Belkin
34945,21201;21;2;20;7;481,83;Elago
121537,3069;44;3;2;2;675,84;Belkin
31159,63353;56;2;4;6;482,15;Belkin
78183,3641217307;60;2;17;4;563,55; 
68881,58878;65;1;17;3;550,69;Belkin
101687,8286;70;3;1;6;612,36;Belkin
117947,4157;20;3;20;1;668,77;Elago
95389,18197;30;3;9;7;653,81;Belkin
139254,740933612;47;2;3;1;709,21; 
89665,78749;50;2;13;5;698,7;Belkin
33788,15998;38;2;15;6;449,23;Elago
94927,5763;28;2;3;4;623,87;Belkin
109570,176012526;59;3;9;3;727,66; 
59069,27979;62;1;8;7;584,31;Belkin
63185,5854493537;61;2;8;0;548,62; 
33970,03333;72;2;15;5;515,61;Belkin
35954,87712;42;1;20;7;482,81;Elago
148694,4385;47;3;11;7;766,49;Elago
112638,674789196;74;3;17;2;706,37; 
108532,873844954;79;2;2;2;681,61; 
30729,81976;77;2;20;2;471,18;Elago
56722,89726;23;2;16;1;504,58;Elago
155238,567747945;68;4;1;7;733,69; 
140367,9208;77;2;13;2;697,15;Belkin
146095,3486;58;3;3;1;788,16;Elago
61734,9402076682;34;2;4;4;570,33; 
79174,5843713123;30;2;19;8;542,04; 
82446,19363;29;3;20;6;713,14;Belkin
72494,00892;34;3;10;2;666,72;Belkin
152856,438369176;45;3;11;0;702,03; 
34655,7758523153;63;1;15;2;509,1; 
62865,9523924681;22;1;20;1;518,75; 
34564,88536;65;2;17;4;620,3;Belkin
28974,22639;75;1;18;1;613,93;Belkin
65482,0803;62;2;15;7;516,9;Elago
127287,1331;28;3;17;2;660,61;Elago
128725,3843;74;3;13;7;740,12;Belkin
23718,03633;58;2;18;4;604,58;Elago
83456,81767;44;2;17;8;692,01;Belkin
101357,6474;56;3;13;7;630,19;Belkin
71366,3207216424;77;1;3;6;619,98; 
141882,5577;79;4;1;1;721,71;Elago
78520,15654;43;2;10;1;645,39;Belkin
142192,9999;41;4;14;2;768,28;Elago
30258,51712;36;1;8;8;567,35;Elago
92434,3450051194;63;3;1;3;655,05; 
140534,217985588;69;2;11;8;808,78; 
55813,226966441;38;1;3;3;498,28; 
42746,87606;78;1;8;3;594,14;Elago
141457,1859;80;4;1;5;805,81;Elago
91860,92065;25;2;7;1;718,39;Belkin
140541,454276926;27;3;11;0;706,14; 
72634,53207;22;2;15;3;538,99;Elago
108732,4739;37;3;13;0;632,67;Elago
42448,85844;74;1;7;4;590,79;Belkin
95474,28636;38;3;6;2;724,42;Belkin
45115,4789253885;62;2;16;7;548,59; 
66120,1368103893;75;3;18;1;517,93; 
23637,998686949;30;2;15;6;515,05; 
81917,6336168674;73;2;18;7;710,68; 
103134,0035;25;3;6;8;638,08;Elago
107619,0525;35;3;6;8;689,85;Elago
125459,6021;28;3;13;0;651,88;Elago
43389,2543669172;27;2;8;8;547,06; 
73936,66781;62;2;8;1;670,47;Belkin
106389,8201;40;3;5;6;630,31;Belkin
39214,95888;46;2;12;5;550,24;Elago
54126,8964446755;30;1;8;0;549,61; 
117423,014484245;79;3;17;8;772,6; 
83760,3206406288;35;3;19;1;712,1; 
99663,97678;30;3;7;7;690;Elago
129616,3094042;76;4;14;4;737,56; 
126364,9852;62;3;14;7;776,04;Elago
141284,625;49;4;1;2;741,7;Elago
124233,7006;61;3;2;5;658,91;Belkin
40634,47081;51;2;8;0;642,68;Elago
143381,8982;75;3;11;1;714,41;Belkin
32918,5771516094;26;2;15;0;615,86; 
74970,88354;53;2;10;3;701,18;Belkin
142523,1906;28;3;11;2;771,09;Elago
78917,66201;37;2;8;6;696;Belkin
123145,721109867;49;2;8;6;751,42; 
143685,036000566;75;3;11;2;794,52; 
44723,7072;63;1;3;7;485,91;Belkin
100760,862;59;3;4;1;596,63;Belkin
57446,53666;72;3;20;3;520,53;Belkin
151961,280744542;31;4;11;7;780,81; 
106245,8458;30;3;4;1;631,05;Elago
67776,72656;65;2;7;2;677,05;Belkin
36627,44631;27;2;12;2;548,24;Belkin
74029,82903;33;2;3;5;693,57;Belkin
110186,224151236;49;2;14;3;642,36; 
116254,2834;49;3;3;6;732,88;Belkin
96067,70292;62;2;5;5;608,25;Belkin
112495,5271;72;3;14;0;651,48;Elago
73184,21911;66;3;10;0;691,07;Belkin
103250,096744337;78;2;3;6;646,16; 
121131,8858;71;2;19;2;614,01;Elago
125624,1485;66;3;8;5;712,37;Belkin
61314,43996;37;3;7;8;577,46;Elago
113642,692;78;2;14;7;719,64;Belkin
94351,30406;22;2;18;4;604,57;Elago
129511,732068695;79;3;14;8;644,73; 
136395,5352;50;3;13;7;692,62;Elago
102915,1902;73;3;14;6;595,19;Belkin
116601,60541536;36;3;16;0;720; 
125104,3544;22;3;7;6;746,01;Elago
65762,52034;50;1;10;1;564,29;Elago
64427,84668;28;2;18;1;615,14;Elago
48194,44333;41;1;6;2;621,9;Elago
102170,953477251;53;2;1;7;641,43; 
69279,65646;30;2;7;2;632,48;Belkin
39470,56346;56;2;19;0;614,89;Elago
134230,751894259;47;2;4;4;694,19; 
99678,07645;70;2;8;1;720,46;Elago
117839,3172;32;2;14;8;714,77;Elago
92325,3822482382;23;2;7;1;564,67; 
107276,0244;55;3;13;8;704,85;Belkin
100125,4586;42;2;19;6;693,1;Belkin
140938,2283;74;4;1;3;799,6;Elago
123433,643;61;3;7;6;750,24;Belkin
148292,9824;51;3;4;5;742,69;Elago
35558,01749;41;2;15;1;452,57;Elago
52925,74515;53;2;8;7;604,78;Elago
73056,41399;59;2;3;6;703,09;Elago
57352,2988576281;62;3;8;4;521,72; 
59285,3704581876;29;2;3;7;679,28; 
86872,49729;49;2;7;7;664,61;Belkin
124450,2161;35;3;14;1;773,09;Elago
120117,9155;66;3;14;0;785,92;Elago
31767,9731247553;80;2;3;0;609,28; 
103038,946143789;38;2;13;8;740,25; 
127560,2551;80;4;1;5;770,95;Elago
82324,82606;59;2;3;8;551;Belkin
32985,69926;53;2;15;3;601,9;Elago
116114,2996;22;3;8;6;746,17;Elago
116443,4442;25;2;16;4;718,02;Elago
150000;45;4;7;5;707,59;Belkin
26144,81533;76;1;18;6;539,28;Belkin
136671,097072392;24;3;16;6;661,89; 
90196,3842595097;67;3;20;8;562,94; 
129603,157;46;2;6;6;784,2;Belkin
97165,9350281162;54;3;10;8;637,56; 
60985,20632;64;2;16;4;606,78;Belkin
35844,5161054334;76;1;20;6;462,31; 
95476,50332;40;3;6;5;620,75;Belkin
26033,39138;52;1;18;3;577,28;Elago
125704,9026;23;4;1;2;623,07;Elago
38533,5131034739;35;1;16;3;595,14; 
94000,0320915116;48;2;2;8;625; 
113501,9525;62;2;10;6;642,95;Elago
144100,9946;25;3;11;3;797,64;Elago
103301,646890982;56;2;3;7;686,49; 
63661,22623;69;2;5;3;599,12;Belkin
85044,34633;78;2;19;6;650,87;Belkin
104580,3986;80;3;13;4;627,61;Belkin
75269,64199;70;2;3;5;640,42;Belkin
113466,7685;71;3;7;0;639,35;Elago
136781,2958;20;4;7;6;715,72;Elago
54226,00583;64;2;8;4;580,44;Belkin
150277,126715999;44;4;1;2;787,35; 
110188,5272;28;3;3;8;672,74;Elago
154095,52722118;37;3;10;2;780,37; 
72666,31033;28;2;18;8;598,44;Belkin
87572,47168;43;2;12;4;575,43;Belkin
142922,4149;22;3;11;4;720,05;Elago
130503,774694723;41;2;13;3;785,89; 
80760,81688;20;2;1;6;545,79;Elago
46603,2139107543;56;2;12;4;570,86; 
116566,9182;69;3;16;7;723,69;Elago
110578,2051;62;2;3;3;685,98;Belkin
46404,8532133954;70;1;10;2;647,21; 
40733,3580096901;79;1;6;3;640,43; 
62128,95905;24;3;12;5;673,42;Belkin
110496,1009;72;2;3;6;740,83;Belkin
115268,957348632;33;2;7;4;649,92; 
134814,9187;32;3;2;2;688,35;Elago
139815,3895;65;3;2;1;829,37;Belkin
146998,749087071;35;3;14;3;741,36; 
134731,5507;72;3;5;6;793,42;Elago
73091,23871;36;3;4;3;661,87;Belkin
85439,8698938824;31;3;14;2;630,67; 
33698,878461081;22;1;20;5;499,59; 
44867,84805;33;1;20;5;470,14;Elago
55787,65479;43;1;6;5;502,85;Elago
54895,73228;31;3;17;2;598,32;Elago
156518,767746359;24;4;17;0;756,25; 
83087,68532;46;2;19;3;566,72;Belkin
26500,4032222444;56;1;18;1;532,27; 
85471,598524973;47;2;5;6;556,78; 
30743,6094012615;72;2;15;1;503,2; 
136330,381;50;3;3;5;762,26;Elago
119455,7235;42;3;13;1;710,33;Belkin
40068,38901;75;1;20;8;573,93;Elago
112765,384021268;33;3;2;5;741,4; 
114796,5658;49;3;12;7;633,03;Belkin
45501,67627;74;2;3;8;633,13;Belkin
98981,90513;35;3;4;2;650,54;Belkin
105402,9766;64;3;6;7;669,45;Elago
69790,0791271853;57;2;18;0;527,4; 
108212,699482296;41;2;8;2;736,14; 
135165,9217;48;3;3;3;707,81;Belkin
33517,26704;23;1;16;6;502,06;Elago
137034,3766;71;3;4;2;732,27;Elago
80371,70647;32;3;3;7;698,63;Belkin
30133,32888;68;1;20;3;457,67;Belkin
111504,98058304;26;3;19;8;725,87; 
70920,03086;58;3;8;7;545,07;Belkin
67411,1944;75;2;5;4;538,41;Belkin
85037,9343654786;28;2;15;3;710,83; 
130618,620264815;68;3;2;1;636,34; 
101646,195672142;64;3;9;6;617,92; 
117784,2319;68;4;13;1;707,25;Elago
47916,1722;28;2;20;8;622,96;Elago
29476,64721;57;2;16;0;498,34;Belkin
48448,40381;68;1;7;6;620,05;Belkin
127483,815090999;24;3;3;8;783,52; 
41196,09792;26;2;3;4;528,41;Elago
65478,37057;41;1;10;5;632,56;Belkin
44417,50134;35;2;15;6;596,21;Elago
148689,0739;23;4;11;1;674,94;Elago
78358,97271;76;3;10;7;665,4;Elago
145761,9657;57;4;2;2;687,84;Elago
71378,71469;47;3;17;3;582,89;Elago
141055,5025;53;2;11;3;705,11;Elago
90201,3943437501;51;2;18;6;700,93; 
72378,6244556051;36;3;17;6;654,94; 
128111,061;51;2;9;1;698,16;Elago
53954,80644;60;3;15;2;517,03;Elago
35517,70518;55;2;10;8;550,15;Elago
48794,1597260837;41;2;20;2;578,15; 
143814,811924533;57;3;16;4;653,2; 
49356,6652976754;23;2;15;6;588,03; 
114270,3791;20;2;10;8;755,44;Elago
133257,968513344;34;3;13;8;781,17; 
99666,36027;28;3;9;3;754,04;Elago
103444,729561874;39;3;3;6;632,16; 
99382,50267;40;2;14;8;749,67;Belkin
107348,1711;47;3;3;2;726,63;Belkin
97490,33187;28;2;14;8;685,27;Belkin
150000;79;3;11;1;699,67;Belkin
107419,5197;69;3;16;8;631,6;Belkin
128750,7641;47;2;9;0;661,35;Elago
65274,9432235881;45;2;8;4;581,2; 
136504,5211;58;3;10;1;811,51;Elago
109751,8984;29;3;19;8;669,05;Elago
93531,10539;43;3;3;2;698,45;Belkin
92100,6445125762;49;2;16;5;684,56; 
32246,91972;62;2;15;5;545,19;Belkin
117517,5831;70;4;14;8;611,04;Belkin
47688,70925;31;2;3;8;500,4;Elago
59659,51952;59;1;3;7;563,18;Belkin
35462,45329;30;1;20;1;507,14;Elago
86331,91846;65;3;16;8;627,23;Elago
104110,0887;69;2;6;1;727,45;Belkin
146526,33665253;75;4;1;6;819,26; 
24116,08657;48;2;20;8;472,12;Elago
104019,8085;49;3;3;3;637,58;Belkin
153026,063716544;58;4;5;0;836,57; 
57999,77726;55;2;10;2;675,44;Elago
37193,2224305021;64;2;12;7;604,46; 
51330,8558321442;49;3;7;3;642,54; 
60293,10512;37;2;15;7;578,06;Elago
54988,3417686642;25;2;4;2;562,02; 
113343,3946;26;3;8;2;751,44;Elago
106225,3169;62;3;2;5;728,99;Elago
59391,13396;31;1;20;1;510,74;Belkin
45570,47552;57;2;20;5;506,32;Elago
31456,96591;75;2;15;7;512,42;Elago
132267,7932;60;2;3;0;696,27;Belkin
132636,656477473;50;4;1;1;653,48; 
93764,3718076936;43;3;6;4;636,65; 
91604,145878184;51;3;17;0;734,58; 
92620,25207;35;3;12;3;570,25;Belkin
73644,95884;46;3;3;8;653,5;Elago
104261,4461;70;2;10;4;626,84;Elago
90951,99693;57;2;9;7;565,3;Belkin
145424,8692;22;4;1;1;731,72;Belkin
124197,4352;72;3;13;1;680,93;Belkin
144915,140000039;39;3;11;0;694,39; 
41041,29725;73;1;7;4;602,04;Elago
86869,8063356646;46;2;10;1;675,91; 
143842,2927;78;4;13;1;785,92;Belkin
26390,09641;20;2;18;1;586,78;Elago
42632,70646;70;2;6;5;601,82;Belkin
112044,943178526;35;3;12;0;722,44; 
122874,3465;27;3;17;2;771,43;Elago
93739,27224;67;2;2;8;634,43;Elago
74424,89987;71;2;8;6;532,32;Belkin
100377,26870691;55;3;3;4;607,04; 
108239,3476;64;2;4;2;591,88;Belkin
133848,709405254;43;4;1;7;669,24; 
136848,7121;44;3;10;7;657,61;Elago
44752,7213240521;26;3;19;7;526,88; 
61060,3761658912;57;2;19;5;578,79; 
23644,73966;32;1;20;1;443,14;Elago
130411,4223;26;3;1;2;653,95;Elago
45031,3599882742;56;1;18;0;531,93; 
88461,78477;20;2;10;8;684,37;Elago
121275,6285;35;3;1;8;662,56;Elago
142318,763;47;4;1;1;796,54;Elago
89108,7053;28;2;3;1;663,87;Belkin
73105,74437;28;3;8;5;634,51;Belkin
114924,9265;38;3;1;3;668,07;Elago
79701,9654681356;54;2;3;8;617,82; 
114450,8183;68;3;14;5;631,47;Elago
72343,86921;57;1;7;5;664,04;Belkin
104566,0781;51;2;13;8;620,66;Belkin
133120,0219;32;3;10;1;762,25;Elago
34956,98471;31;2;18;2;481,66;Elago
64826,098544943;24;2;17;6;533,45; 
113931,1292;26;2;13;3;615,79;Elago
132800,9865;51;3;17;7;678,49;Elago
148495,4447;62;3;11;1;801,93;Belkin
37941,33513;41;2;8;1;543,98;Elago
102495,8878;31;3;13;4;651,49;Belkin
51945,93377;23;2;8;6;592,94;Elago
107010,0932;79;3;3;5;630,79;Elago
58649,183131066;24;3;8;7;638,59; 
61926,03154;62;2;7;2;630,1;Belkin
59844,75124;24;2;10;6;671,5;Elago
74937,43956;38;3;7;7;590,63;Elago
136374,860865028;36;3;14;3;703,78; 
27888,88849;75;2;20;6;480,73;Belkin
93606,97558;60;3;13;6;666,45;Belkin
149240,685412012;77;3;11;8;657,16; 
105525,703112719;55;3;10;7;703,27; 
67506,0179732418;65;1;8;5;691,15; 
150000;66;3;11;3;760,89;Belkin
102640,727509896;43;3;3;0;593,78; 
145242,6441;43;4;9;6;798,8;Elago
29795,47325;24;1;15;8;591,1;Elago
54823,25376;29;2;15;0;570,27;Elago
25296,59415;28;1;7;6;546,42;Elago
131756,086116034;33;3;5;7;725,67; 
20428,46399;71;2;18;2;472,25;Belkin
31327,01506;37;2;18;5;532,87;Elago
87113,10907;32;2;17;5;671,15;Belkin
105514,506717555;55;3;16;5;648,18; 
55058,66772;70;1;19;5;599,86;Belkin
64534,64297;50;2;7;2;631,82;Belkin
136950,348154319;55;2;14;8;649,57; 
66182,50284;72;2;5;2;573,27;Belkin
65135,79318;41;1;17;3;576,26;Belkin
138844,5267;42;3;5;7;780,98;Elago
145802,5209;26;3;12;8;727,38;Elago
82497,98497;33;2;3;7;693,02;Elago
82692,226675386;35;2;20;1;666,94; 
21281,29727;68;1;15;0;521,05;Belkin
49001,5195;54;2;15;2;642,95;Elago
72888,2553413526;71;1;10;3;639,69; 
118761,9714;72;2;17;1;647,1;Belkin
74647,0761931486;48;3;1;3;636,42; 
110827,694175249;67;2;6;0;732,74; 
80684,54842;71;2;3;8;648,88;Belkin
79299,77165;55;3;15;0;581,42;Belkin
112346,727430903;51;3;17;4;605,63; 
28663,42569;64;2;18;2;576,64;Belkin
56813,62411;73;1;15;6;644,31;Elago
53654,7342396453;22;2;18;3;641,37; 
38648,84191;45;2;1;8;602,3;Elago
96033,56517;57;2;14;6;740,94;Belkin
26578,44061;36;2;18;3;459,14;Elago
65123,31363;22;1;3;5;537,77;Elago
140428,397;43;3;11;3;736,83;Elago
34673,53384;26;1;18;8;608,79;Elago
68721,42063;34;2;12;0;693,18;Belkin
122906,818;50;3;9;2;640,47;Belkin
76972,3455519833;23;2;5;3;598,89; 
122527,0942;71;2;4;8;777,21;Belkin
67810,95809;30;3;5;1;569,69;Belkin
111619,476;37;3;2;3;632,82;Elago
135004,854580192;22;3;9;2;769,54; 
104113,6318;62;2;19;0;645,63;Belkin
112422,833772586;38;3;3;1;664,29; 
136238,7174;51;3;10;6;763,4;Elago
24611,81496;45;1;3;8;554,95;Elago
102657,615316382;44;3;20;1;573,84; 
21529,43334;34;1;18;6;547,94;Elago
67009,88159;59;3;6;1;634,76;Belkin
155189,952855389;23;3;20;0;792,19; 
134523,5603;50;3;14;5;714,19;Elago
100793,1147;26;3;7;4;708,37;Elago
129482,68181194;58;3;6;3;770,76; 
97458,2627300014;75;3;14;5;724,05; 
66441,06836;52;3;5;3;604,08;Belkin
60947,39559;67;2;15;8;681;Belkin
24178,67841;75;1;15;2;458,36;Belkin
42512,6109685915;40;1;3;2;510,48; 
43705,7232625371;40;2;20;5;605,39; 
42269,0226;28;2;1;4;645,76;Elago
80955,68493;39;2;2;8;573,88;Belkin
124624,554841184;78;4;12;7;714; 
25902,2661;50;1;18;3;526,09;Elago
110263,9155;64;2;2;5;672,5;Belkin
39000,76624;43;2;8;4;522,43;Elago
128071,5556;20;4;8;0;775,53;Elago
125868,6851;43;3;7;6;644,52;Belkin
108660,4279;80;3;4;8;632,32;Belkin
122813,4214;55;3;4;0;617,18;Elago
38667,2935706377;21;2;20;3;497,18; 
133675,371;36;4;9;0;732,11;Elago
46845,3210223958;55;2;8;7;588,11; 
101029,815861694;51;3;3;6;741,34; 
144501,4303;67;3;7;4;673,26;Elago
32847,01061;40;2;15;0;565,3;Elago
38780,46609;50;1;8;6;583,52;Elago
60471,41334;35;3;17;2;592,99;Elago
94419,25634;67;2;12;6;637,91;Elago
116264,927270883;76;2;14;1;692,89; 
95974,7545346458;70;2;1;6;706,43; 
25598,01976;66;2;1;7;520,17;Belkin
137949,2623;76;4;19;5;718,66;Elago
105153,845820503;57;3;10;1;710,36; 
58230,61728;55;1;3;8;642,23;Elago
115520,8429;25;2;7;3;623,73;Elago
114931,816788331;31;2;13;8;730,22; 
106437,4556;41;3;13;0;588,72;Belkin
100700,0597;70;3;8;3;598,53;Belkin
86008,62665;66;2;15;7;693,25;Elago
141553,803278172;72;3;10;2;702,84; 
30340,27763;31;2;10;4;563,95;Elago
84634,00726;71;2;3;8;725,69;Belkin
135119,534;25;3;3;2;735,39;Elago
146079,1786;80;4;6;7;804,09;Elago
76410,38797;28;2;3;8;598,11;Belkin
22735,74813;53;1;20;5;512,42;Elago
140490,188;37;2;1;5;799,4;Elago
92103,3458814207;61;2;19;8;669,33; 
109035,832862733;50;2;13;0;724,96; 
120759,2224;66;4;19;2;706,31;Elago
58256,33954;47;1;8;6;633,89;Elago
69521,65164;75;2;7;5;650,41;Belkin
143284,0101;79;4;1;1;820,73;Belkin
80502,01147;20;2;16;3;713,53;Elago
99710,36487;60;2;19;7;692,78;Elago
41870,3130875047;69;2;4;0;599,45; 
56768,3527;71;2;15;6;592,63;Belkin
112154,4759;56;3;2;1;612,2;Belkin
80244,48644;34;2;13;4;542,85;Belkin
49874,0115424387;67;2;8;7;547,35; 
32829,9224262414;71;2;20;6;479,89; 
127483,041433255;20;3;8;6;728,69; 
103423,4712;47;2;17;5;615,01;Belkin
87580,91422;75;2;18;8;652,72;Elago
37540,56794;47;2;15;8;519,05;Elago
80675,07645;23;3;8;5;679,99;Elago
112577,4471;25;3;1;3;763,36;Elago
59198,6450503652;35;3;1;2;533,78; 
44226,33717;21;2;10;3;507,34;Elago
109510,0036;26;2;16;0;643,08;Elago
99643,08396;39;3;19;5;695,93;Elago
85654,4384;29;2;3;7;637,08;Belkin
80758,20799;61;3;5;7;570,26;Belkin
84950,29133;54;2;19;0;651,14;Belkin
146852,6801;47;4;1;4;771,72;Elago
103866,8996;62;3;3;0;711,35;Elago
66937,6232;62;2;7;8;535,59;Belkin
155475,430527516;45;4;13;3;772,7; 
128999,9356;52;3;6;0;683,82;Belkin
30751,2093;60;1;20;6;495,28;Elago
113989,8689;77;3;17;2;736,02;Elago
143856,976144349;71;3;11;3;813,44; 
150000;56;3;11;0;735,12;Belkin
56614,31802;39;2;16;0;563,22;Elago
28298,71985;76;2;15;3;452,78;Belkin
38574,65359;50;2;10;5;630,88;Elago
59893,916736137;28;2;7;6;575,64; 
29110,7139583372;66;2;20;4;525,02; 
29341,11401;62;2;20;2;488,92;Belkin
47920,9346;40;2;17;2;569,06;Belkin
140340,5835;71;2;11;4;692,15;Belkin
96853,94777;39;3;5;6;688,36;Elago
77297,76575;37;3;13;1;561,12;Belkin
90380,44913;28;2;17;0;556;Belkin
83314,39233;40;3;13;3;654,75;Belkin
83160,8769933154;48;3;2;6;568,94; 
36236,05613;25;2;18;8;616,33;Elago
61476,076838124;68;2;20;4;629,9; 
148613,4177;58;3;17;0;736,74;Elago
56354,6433800666;60;3;20;8;670,19; 
111937,8443;23;3;14;3;644,78;Elago
130496,3028;33;3;10;5;657,36;Elago
117185,4423;22;4;1;8;772,33;Elago
143653,090865241;68;4;11;5;664,46; 
105509,2957;80;3;16;1;706,35;Elago
99516,77555;40;3;2;4;735,17;Belkin
143037,5943;58;4;1;0;721,05;Elago
41324,67278;58;2;15;4;484,01;Belkin
150000;34;3;2;7;742,34;Elago
137234,0001;24;3;14;4;778,59;Elago
28282,9231943096;73;2;15;0;525,06; 
71959,96216;72;3;3;3;582,5;Belkin
78057,1783410071;62;3;8;8;624,11; 
111764,4753;41;3;12;8;706,18;Belkin
130084,7315;50;3;14;0;717,52;Elago
76805,5424662853;30;3;13;8;601,71; 
87511,8863482726;48;2;8;5;617,82; 
43758,49136;39;2;15;6;647,34;Elago
138399,760618185;71;3;8;0;764,79; 
144989,4332;65;4;11;1;670,15;Belkin
